"25140"	"ERP007111"	"ERS680380"	"ERX1025988"	"ERR947003"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25141"	"ERP007111"	"ERS680381"	"ERX1025964"	"ERR946979"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25142"	"ERP007111"	"ERS680381"	"ERX1025989"	"ERR947004"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"65.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25143"	"ERP007111"	"ERS685309"	"ERX1025942"	"ERR946957"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25144"	"ERP007111"	"ERS685309"	"ERX1025947"	"ERR946962"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25145"	"ERP007111"	"ERS685310"	"ERX1025943"	"ERR946958"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"44.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25146"	"ERP007111"	"ERS685310"	"ERX1025948"	"ERR946963"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"44.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25147"	"ERP007111"	"ERS685311"	"ERX1025944"	"ERR946959"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"44.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25148"	"ERP007111"	"ERS685311"	"ERX1025949"	"ERR946964"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"44.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25149"	"ERP007111"	"ERS709887"	"ERX1025952"	"ERR946967"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25150"	"ERP007111"	"ERS709887"	"ERX942340"	"ERR862690"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25151"	"ERP007111"	"ERS754017"	"ERX993402"	"ERR914278"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"54.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25152"	"ERP007111"	"ERS754017"	"ERX993438"	"ERR914314"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"54.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25153"	"ERP007111"	"ERS754018"	"ERX993403"	"ERR914279"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25154"	"ERP007111"	"ERS754018"	"ERX993439"	"ERR914315"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25155"	"ERP007111"	"ERS754019"	"ERX993404"	"ERR914280"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25156"	"ERP007111"	"ERS754019"	"ERX993440"	"ERR914316"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25157"	"ERP007111"	"ERS754020"	"ERX993405"	"ERR914281"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25158"	"ERP007111"	"ERS754020"	"ERX993441"	"ERR914317"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"49.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25159"	"ERP007111"	"ERS754021"	"ERX993406"	"ERR914282"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"54.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25160"	"ERP007111"	"ERS754021"	"ERX993442"	"ERR914318"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"54.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25161"	"ERP007111"	"ERS754022"	"ERX993407"	"ERR914283"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25162"	"ERP007111"	"ERS754022"	"ERX993443"	"ERR914319"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"55.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25163"	"ERP007111"	"ERS754023"	"ERX993408"	"ERR914284"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"39.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25164"	"ERP007111"	"ERS754023"	"ERX993444"	"ERR914320"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"39.0 missing"	NA	NA	NA	"<UBERON:0003100: female organism>"
"25165"	"ERP007111"	"ERS754024"	"ERX993409"	"ERR914285"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
"25166"	"ERP007111"	"ERS754024"	"ERX993445"	"ERR914321"	NA	NA	NA	NA	NA	NA	"<EFO:0004905: induced pluripotent stem cell>"	"70.0 missing"	NA	NA	NA	"<UBERON:0003101: male organism>"
